PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Title,Age_scaled,Fare_scaled
451,0,2,0,36.0,1,2,27.75,False,True,False,False,False,False,False,False,False,True,1,0.5101613454232019,0.40928266156909443
452,0,3,0,28.0,1,0,19.9667,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.0833137463231359
453,0,1,0,30.0,0,0,27.75,False,False,False,True,False,False,False,False,False,False,1,0.04906228549545483,0.40928266156909443
454,1,1,0,49.0,1,0,89.1042,False,False,False,True,False,False,False,False,False,False,1,1.5092093085999871,1.588760118059578
455,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
456,1,3,0,29.0,0,0,7.8958,False,False,False,False,False,False,False,False,False,True,1,-0.027787557825836348,-0.8019236166026618
457,0,1,0,65.0,0,0,26.55,False,True,False,False,False,True,False,False,False,False,1,2.738806801740646,0.36526093570402607
458,1,1,1,28.0,1,0,51.8625,False,True,False,False,True,False,False,False,False,False,3,-0.10463740114712752,1.038145562232327
459,1,2,1,50.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,2,1.5860591519212783,-0.5368057694182641
460,0,3,0,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8189865811572414
461,1,1,0,48.0,0,0,26.55,False,True,False,False,False,True,False,False,False,False,1,1.432359465278696,0.36526093570402607
462,0,3,0,34.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,-0.7841792430073967
463,0,1,0,47.0,0,0,38.5,False,True,False,False,False,True,False,False,False,False,1,1.3555096219574048,0.7372759377222563
464,0,2,0,48.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,1.432359465278696,-0.3336984726090336
465,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
466,0,3,0,38.0,0,0,7.05,False,True,False,False,False,False,False,False,False,True,1,0.6638610320657843,-0.9050797531497118
467,0,2,0,28.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-3.0585777291682934
468,0,1,0,56.0,0,0,26.55,False,True,False,False,False,False,False,False,False,True,1,2.0471582118490255,0.36526093570402607
469,0,3,0,28.0,0,0,7.725,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8219408604763344
470,1,3,1,0.75,2,1,19.2583,False,False,False,False,False,False,False,False,False,True,2,-2.1987956316523123,0.047825129435189045
471,0,3,0,28.0,0,0,7.25,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8797405693934278
472,0,3,0,38.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,0.6638610320657843,-0.7165619336211217
473,1,2,1,33.0,1,2,27.75,False,True,False,False,False,False,False,False,False,True,3,0.27961181545932834,0.40928266156909443
474,1,2,1,23.0,0,0,13.7917,False,False,False,False,True,False,False,False,False,False,3,-0.48888661775358344,-0.2769007052339032
475,0,3,1,22.0,0,0,9.8375,False,True,False,False,False,False,False,False,False,True,2,-0.5657364610748746,-0.5980700220174994
476,0,1,0,28.0,0,0,52.0,False,True,False,False,False,False,False,False,False,False,1,-0.10463740114712752,1.0408277503255374
477,0,2,0,34.0,1,0,21.0,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,0.1329851701219792
478,0,3,0,29.0,1,0,7.0458,False,True,False,False,False,False,False,False,False,True,1,-0.027787557825836348,-0.9056185997745971
479,0,3,0,22.0,0,0,7.5208,False,True,False,False,False,False,False,False,False,True,1,-0.5657364610748746,-0.8463932397472813
480,1,3,1,2.0,0,1,12.2875,False,True,False,False,False,False,False,False,False,True,2,-2.1027333275006983,-0.38763069046803694
481,0,3,0,9.0,5,2,46.9,False,True,False,False,False,False,False,False,False,True,4,-1.56478442425166,0.936361092700485
482,0,2,0,28.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-3.0585777291682934
483,0,3,0,50.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,1.5860591519212783,-0.7841792430073967
484,1,3,1,63.0,0,0,9.5875,False,True,False,False,False,False,False,False,False,True,3,2.585107115098064,-0.6221672631581132
485,1,1,0,25.0,1,0,91.0792,False,False,True,False,False,False,False,False,False,False,1,-0.33518693111100106,1.6111475224786775
486,0,3,1,28.0,3,1,25.4667,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,0.32384119624754826
487,1,1,1,35.0,1,0,90.0,False,True,False,True,False,False,False,False,False,False,3,0.4333115021019107,1.5989745568795648
488,0,1,0,58.0,0,0,29.7,False,False,True,False,False,False,False,False,False,False,1,2.200857898491608,0.4770416648490861
489,0,3,0,30.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,0.04906228549545483,-0.7841792430073967
490,1,3,0,9.0,1,1,15.9,False,True,False,False,False,False,False,False,False,True,4,-1.56478442425166,-0.1393201011784549
491,0,3,0,28.0,1,0,19.9667,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.0833137463231359
492,0,3,0,21.0,0,0,7.25,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.8797405693934278
493,0,1,0,55.0,0,0,30.5,False,True,False,True,False,False,False,False,False,False,1,1.9703083685277343,0.5036031274312862
494,0,1,0,71.0,0,0,49.5042,False,False,False,False,False,False,False,False,False,True,1,3.1999058616683933,0.9910237262754293
495,0,3,0,21.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.7841792430073967
496,0,3,0,28.0,0,0,14.4583,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.23138736843472296
497,1,1,1,54.0,1,0,78.2667,False,False,False,False,True,False,False,False,False,False,2,1.893458525206443,1.4564440718289613
498,0,3,0,28.0,0,0,15.1,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.1893914833819289
499,0,1,1,25.0,1,2,151.55,False,True,False,True,False,False,False,False,False,False,3,-0.33518693111100106,2.132408321022389
500,0,3,0,24.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,-0.8135961720983267
501,0,3,0,17.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,1,-0.9499856776813305,-0.7165619336211217
502,0,3,1,21.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,2,-0.6425863043961658,-0.8189865811572414
503,0,3,1,28.0,0,0,7.6292,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.8333405692374476
504,0,3,1,37.0,0,0,9.5875,False,True,False,False,False,False,False,False,False,True,2,0.5870111887444931,-0.6221672631581132
505,1,1,1,16.0,0,0,86.5,False,True,True,False,False,False,False,False,False,False,2,-1.0268355210026217,1.5584783893656837
506,0,1,0,18.0,1,0,108.9,False,False,False,True,False,False,False,False,False,False,1,-0.8731358343600393,1.7938227894866787
507,1,2,1,33.0,0,2,26.0,False,True,False,False,False,False,False,False,False,True,3,0.27961181545932834,0.3444394801955362
508,1,1,0,28.0,0,0,26.55,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.36526093570402607
509,0,3,0,28.0,0,0,22.525,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.20218592718197398
510,1,3,0,26.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,1.1248955097361604
511,1,3,0,29.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.027787557825836348,-0.8189865811572414
512,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
513,1,1,0,36.0,0,0,26.2875,False,True,False,False,False,True,False,False,False,False,1,0.5101613454232019,0.3553757823476229
514,1,1,1,54.0,1,0,59.4,False,False,False,False,False,False,False,False,False,True,3,1.893458525206443,1.1757752036108362
515,0,3,0,24.0,0,0,7.4958,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,-0.8494271027413144
516,0,1,0,47.0,0,0,34.0208,False,True,False,False,True,False,False,False,False,False,1,1.3555096219574048,0.6130033879569109
517,1,2,1,34.0,0,0,10.5,False,True,False,False,False,False,True,False,False,False,3,0.35646165878061953,-0.5368057694182641
518,0,3,0,28.0,0,0,24.15,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.2711522804976662
519,1,2,1,36.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,3,0.5101613454232019,0.3444394801955362
520,0,3,0,32.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.8019236166026618
521,1,1,1,30.0,0,0,93.5,False,True,True,False,False,False,False,False,False,False,2,0.04906228549545483,1.6379421972192298
522,0,3,0,22.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.5657364610748746,-0.8019236166026618
523,0,3,0,28.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8828741679067217
524,1,1,1,44.0,0,1,57.9792,False,False,True,False,False,False,False,False,False,False,3,1.1249600919935314,1.1511968252901217
525,0,3,0,28.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8823470582632056
526,0,3,0,40.5,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,0.8559856403690123,-0.8189865811572414
527,1,2,1,50.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,2,1.5860591519212783,-0.5368057694182641
528,0,1,0,28.0,0,0,221.7792,False,True,False,True,False,False,False,False,False,False,1,-0.10463740114712752,2.523411982756633
529,0,3,0,39.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,1,0.7407108753870755,-0.798539974052802
530,0,2,0,23.0,2,1,11.5,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.4507125974257932
531,1,2,1,2.0,1,1,26.0,False,True,False,False,False,False,False,False,False,True,2,-2.1027333275006983,0.3444394801955362
532,0,3,0,28.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8823470582632056
533,0,3,0,17.0,1,1,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.9499856776813305,-0.8823470582632056
534,1,3,1,28.0,0,2,22.3583,False,False,False,False,False,False,False,False,False,True,3,-0.10463740114712752,0.19484336402527688
535,0,3,1,30.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,True,2,0.04906228549545483,-0.7165619336211217
536,1,2,1,7.0,0,2,26.25,False,True,False,False,False,False,False,False,False,True,2,-1.7184841108942424,0.35395586016517094
537,0,1,0,45.0,0,0,26.55,False,True,True,False,False,False,False,False,False,False,5,1.2018099353148226,0.36526093570402607
538,1,1,1,30.0,0,0,106.425,False,False,False,False,False,False,False,False,False,True,2,0.04906228549545483,1.7703041212742283
539,0,3,0,28.0,0,0,14.5,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.2286058134653583
540,1,1,1,22.0,0,2,49.5,False,False,True,False,False,False,False,False,False,False,2,-0.5657364610748746,0.9909378569025421
541,1,1,1,36.0,0,2,71.0,False,True,True,False,False,False,False,False,False,False,2,0.5101613454232019,1.3571652197109427
542,0,3,1,9.0,4,2,31.275,False,True,False,False,False,False,False,False,False,True,2,-1.56478442425166,0.5286989276421437
543,0,3,1,11.0,4,2,31.275,False,True,False,False,False,False,False,False,False,True,2,-1.4110847376090776,0.5286989276421437
544,1,2,0,32.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,0.3444394801955362
545,0,1,0,50.0,1,0,106.425,False,False,False,True,False,False,False,False,False,False,1,1.5860591519212783,1.7703041212742283
546,0,1,0,64.0,0,0,26.0,False,True,False,False,False,False,False,False,False,True,1,2.661956958419355,0.3444394801955362
547,1,2,1,19.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,3,-0.7962859910387481,0.3444394801955362
548,1,2,0,28.0,0,0,13.8625,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.27197037165090676
549,0,3,0,33.0,1,1,20.525,False,True,False,False,False,False,False,False,False,True,1,0.27961181545932834,0.11044794172866994
550,1,2,0,8.0,1,1,36.75,False,True,False,False,False,False,False,False,False,True,4,-1.6416342675729512,0.6904870950626278
551,1,1,0,17.0,0,2,110.8833,False,False,False,True,False,False,False,False,False,False,1,-0.9499856776813305,1.812289926928167
552,0,2,0,27.0,0,0,26.0,False,True,False,False,False,False,False,False,False,True,1,-0.1814872444684187,0.3444394801955362
553,0,3,0,28.0,0,0,7.8292,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.809682843697731
554,1,3,0,22.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,-0.5657364610748746,-0.8828741679067217
555,1,3,1,22.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,2,-0.5657364610748746,-0.8160407306065733
556,0,1,0,62.0,0,0,26.55,False,True,False,False,False,False,False,False,False,True,1,2.5082572717767726,0.36526093570402607
557,1,1,1,48.0,1,0,39.6,False,False,False,False,False,False,False,False,False,False,5,1.432359465278696,0.7656365698356679
558,0,1,0,28.0,0,0,227.525,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,2.5497045522452972
559,1,1,1,39.0,1,1,79.65,False,True,False,False,False,True,False,False,False,False,3,0.7407108753870755,1.4743073772537167
560,1,3,1,36.0,1,0,17.4,False,True,False,False,False,False,False,False,False,True,3,0.5101613454232019,-0.05151766087005573
561,0,3,0,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8189865811572414
562,0,3,0,40.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,0.8175607187083667,-0.8019236166026618
563,0,2,0,28.0,0,0,13.5,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.29746598596845064
564,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
565,0,3,1,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.7841792430073967
566,0,3,0,24.0,2,0,24.15,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,0.2711522804976662
567,0,3,0,19.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.7962859910387481,-0.8019236166026618
568,0,3,1,29.0,0,4,21.075,False,True,False,False,False,False,False,False,False,True,3,-0.027787557825836348,0.1364991380659541
569,0,3,0,28.0,0,0,7.2292,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8823470582632056
570,1,3,0,32.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.806763380796033
571,1,2,0,62.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,2.5082572717767726,-0.5368057694182641
572,1,1,1,53.0,2,0,51.4792,False,True,False,True,False,False,False,False,False,False,3,1.816608681885152,1.0306316027835163
573,1,1,0,36.0,0,0,26.3875,False,True,False,False,False,True,False,False,False,False,1,0.5101613454232019,0.35915272270042775
574,1,3,1,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.8189865811572414
575,0,3,0,16.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-1.0268355210026217,-0.7841792430073967
576,0,3,0,19.0,0,0,14.5,False,True,False,False,False,False,False,False,False,True,1,-0.7962859910387481,-0.2286058134653583
577,1,2,1,34.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,2,0.35646165878061953,-0.3336984726090336
578,1,1,1,39.0,1,0,55.9,False,True,False,False,False,True,False,False,False,False,3,0.7407108753870755,1.1141402035210881
579,0,3,1,28.0,1,0,14.4583,False,False,False,False,False,False,False,False,False,True,3,-0.10463740114712752,-0.23138736843472296
580,1,3,0,32.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.798539974052802
581,1,2,1,25.0,1,1,30.0,False,True,False,False,False,False,False,False,False,True,2,-0.33518693111100106,0.4870824563024251
582,1,1,1,39.0,1,1,110.8833,False,False,False,True,False,False,False,False,False,False,3,0.7407108753870755,1.812289926928167
583,0,2,0,54.0,0,0,26.0,False,True,False,False,False,False,False,False,False,True,1,1.893458525206443,0.3444394801955362
584,0,1,0,36.0,0,0,40.125,False,False,False,False,False,False,False,False,False,False,1,0.5101613454232019,0.7789025328484201
585,0,3,0,28.0,0,0,8.7125,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.71123278673221
586,1,1,1,18.0,0,2,79.65,False,True,False,False,False,True,False,False,False,False,2,-0.8731358343600393,1.4743073772537167
587,0,2,0,47.0,0,0,15.0,False,True,False,False,False,False,False,False,False,True,1,1.3555096219574048,-0.19582465009716046
588,1,1,0,60.0,1,1,79.2,False,False,True,False,False,False,False,False,False,False,1,2.3545575851341902,1.4685301291949246
589,0,3,0,22.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.5657364610748746,-0.7841792430073967
590,0,3,0,28.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.7841792430073967
591,0,3,0,35.0,0,0,7.125,False,True,False,False,False,False,False,False,False,True,1,0.4333115021019107,-0.8955045384601199
592,1,1,1,52.0,1,0,78.2667,False,False,False,False,True,False,False,False,False,False,3,1.7397588385638607,1.4564440718289613
593,0,3,0,47.0,0,0,7.25,False,True,False,False,False,False,False,False,False,True,1,1.3555096219574048,-0.8797405693934278
594,0,3,1,28.0,0,2,7.75,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.8189865811572414
595,0,2,0,37.0,1,0,26.0,False,True,False,False,False,False,False,False,False,True,1,0.5870111887444931,0.3444394801955362
596,0,3,0,36.0,1,1,24.15,False,True,False,False,False,False,False,False,False,True,1,0.5101613454232019,0.2711522804976662
597,1,2,1,28.0,0,0,33.0,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,0.5824597491940529
598,0,3,0,49.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,1.5092093085999871,-3.0585777291682934
599,0,3,0,28.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8828741679067217
600,1,1,0,49.0,1,0,56.9292,False,False,False,False,False,False,False,False,False,False,5,1.5092093085999871,1.1326493972880125
601,1,2,1,24.0,2,1,27.0,False,True,False,False,False,False,False,False,False,True,3,-0.41203677443229225,0.3819897971587497
602,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
603,0,1,0,28.0,0,0,42.4,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,0.8344967423387601
604,0,3,0,44.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,1.1249600919935314,-0.7841792430073967
605,1,1,0,35.0,0,0,26.55,False,False,False,False,False,False,False,False,False,True,1,0.4333115021019107,0.36526093570402607
606,0,3,0,36.0,1,0,15.55,False,True,False,False,False,False,False,False,False,True,1,0.5101613454232019,-0.16092818251417132
607,0,3,0,30.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,0.04906228549545483,-0.8019236166026618
608,1,1,0,27.0,0,0,30.5,False,True,False,False,False,False,False,False,False,True,1,-0.1814872444684187,0.5036031274312862
609,1,2,1,22.0,1,2,41.5792,False,False,False,False,False,False,False,False,False,True,3,-0.5657364610748746,0.8147822510349934
610,1,1,1,40.0,0,0,153.4625,False,True,False,True,False,False,False,False,False,False,2,0.8175607187083667,2.14527242190355
611,0,3,1,39.0,1,5,31.275,False,True,False,False,False,False,False,False,False,True,3,0.7407108753870755,0.5286989276421437
612,0,3,0,28.0,0,0,7.05,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.9050797531497118
613,1,3,1,28.0,1,0,15.5,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.16405229962564447
614,0,3,0,28.0,0,0,7.75,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8189865811572414
615,0,3,0,35.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,0.4333115021019107,-0.7841792430073967
616,1,2,1,24.0,1,2,65.0,False,True,False,False,False,False,False,False,False,True,2,-0.41203677443229225,1.2673242399099218
617,0,3,0,34.0,1,1,14.4,False,True,False,False,False,False,False,False,False,True,1,0.35646165878061953,-0.23528881360946907
618,0,3,1,26.0,1,0,16.1,False,True,False,False,False,False,False,False,False,True,3,-0.2583370877897099,-0.12717266791993012
619,1,2,1,4.0,2,1,39.0,False,True,False,False,False,False,True,False,False,False,2,-1.949033640858116,0.750263780890198
620,0,2,0,26.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,-0.5368057694182641
621,0,3,0,27.0,1,0,14.4542,False,False,False,False,False,False,False,False,False,True,1,-0.1814872444684187,-0.23166125968823223
622,1,1,0,42.0,1,0,52.5542,False,True,False,False,True,False,False,False,False,False,1,0.9712604053509489,1.0515683442816504
623,1,3,0,20.0,1,1,15.7417,False,False,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.14903715526900022
624,0,3,0,21.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.806763380796033
625,0,3,0,21.0,0,0,16.1,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.12717266791993012
626,0,1,0,61.0,0,0,32.3208,False,True,False,False,True,False,False,False,False,False,1,2.4314074284554814,0.5616248415955212
627,0,2,0,57.0,0,0,12.35,True,False,False,False,False,False,False,False,False,True,5,2.1240080551703167,-0.38278544498532663
628,1,1,1,21.0,0,0,77.9583,False,True,False,False,True,False,False,False,False,False,2,-0.6425863043961658,1.452419049919151
629,0,3,0,26.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.2583370877897099,-0.8019236166026618
630,0,3,0,28.0,0,0,7.7333,True,False,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8209591021193487
631,1,1,0,80.0,0,0,30.0,False,True,False,False,False,False,False,False,False,False,1,3.8915544515600136,0.4870824563024251
632,0,3,0,51.0,0,0,7.0542,False,True,False,False,False,False,False,False,False,True,1,1.6629089952425695,-0.9045411875888885
633,1,1,0,32.0,0,0,30.5,False,False,True,False,False,False,False,False,False,False,5,0.20276197213803718,0.5036031274312862
634,0,1,0,28.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-3.0585777291682934
635,0,3,1,9.0,3,2,27.9,False,True,False,False,False,False,False,False,False,True,2,-1.56478442425166,0.4146557174979072
636,1,2,1,28.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.3336984726090336
637,0,3,0,32.0,0,0,7.925,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,-0.798539974052802
638,0,2,0,31.0,1,1,26.25,False,True,False,False,False,False,False,False,False,True,1,0.12591212881674602,0.35395586016517094
639,0,3,1,41.0,0,5,39.6875,False,True,False,False,False,False,False,False,False,True,3,0.8944105620296577,0.7678594338107121
640,0,3,0,28.0,1,0,16.1,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.12717266791993012
641,0,3,0,20.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.806763380796033
642,1,1,1,24.0,0,0,69.3,False,False,True,False,False,False,False,False,False,False,2,-0.41203677443229225,1.3324938581871215
643,0,3,1,2.0,3,2,27.9,False,True,False,False,False,False,False,False,False,True,2,-2.1027333275006983,0.4146557174979072
644,1,3,0,28.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,1.1248955097361604
645,1,3,1,0.75,2,1,19.2583,False,False,False,False,False,False,False,False,False,True,2,-2.1987956316523123,0.047825129435189045
646,1,1,0,48.0,1,0,76.7292,False,False,False,False,True,False,False,False,False,False,1,1.432359465278696,1.4362199751817062
647,0,3,0,19.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.7962859910387481,-0.8019236166026618
648,1,1,0,56.0,0,0,35.5,False,False,False,False,False,False,False,False,False,False,5,2.0471582118490255,0.6557188297748954
649,0,3,0,28.0,0,0,7.55,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8428609376877135
650,1,3,1,23.0,0,0,7.55,False,True,False,False,False,False,False,False,False,True,2,-0.48888661775358344,-0.8428609376877135
651,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
652,1,2,1,18.0,0,1,23.0,False,True,False,False,False,False,False,False,False,True,2,-0.8731358343600393,0.2228261499229997
653,0,3,0,21.0,0,0,8.4333,False,True,False,False,False,False,False,False,False,True,1,-0.6425863043961658,-0.741349052303618
654,1,3,1,28.0,0,0,7.8292,True,False,False,False,False,False,False,False,False,True,2,-0.10463740114712752,-0.809682843697731
655,0,3,1,18.0,0,0,6.75,True,False,False,False,False,False,False,False,False,True,2,-0.8731358343600393,-0.9442940832331417
656,0,2,0,24.0,2,0,73.5,False,True,False,False,False,False,False,False,False,True,1,-0.41203677443229225,1.3924082286355355
657,0,3,0,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8019236166026618
658,0,3,1,32.0,1,1,15.5,True,False,False,False,False,False,False,False,False,True,3,0.20276197213803718,-0.16405229962564447
659,0,2,0,23.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,-0.48888661775358344,-0.3336984726090336
660,0,1,0,58.0,0,2,113.275,False,False,False,False,True,False,False,False,False,False,1,2.200857898491608,1.834129231109428
661,1,1,0,50.0,2,0,133.65,False,True,False,False,False,False,False,False,False,True,5,1.5860591519212783,2.003535801391161
662,0,3,0,40.0,0,0,7.225,False,False,False,False,False,False,False,False,False,True,1,0.8175607187083667,-0.8828741679067217
663,0,1,0,47.0,0,0,25.5875,False,True,False,False,False,True,False,False,False,False,1,1.3555096219574048,0.32854312829417104
664,0,3,0,36.0,0,0,7.4958,False,True,False,False,False,False,False,False,False,True,1,0.5101613454232019,-0.8494271027413144
665,1,3,0,20.0,1,0,7.925,False,True,False,False,False,False,False,False,False,True,1,-0.719436147717457,-0.798539974052802
666,0,2,0,32.0,2,0,73.5,False,True,False,False,False,False,False,False,False,True,1,0.20276197213803718,1.3924082286355355
667,0,2,0,25.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,-0.33518693111100106,-0.3336984726090336
668,0,3,0,28.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-0.8160407306065733
669,0,3,0,43.0,0,0,8.05,False,True,False,False,False,False,False,False,False,True,1,1.0481102486722402,-0.7841792430073967
670,1,1,1,28.0,1,0,52.0,False,True,False,True,False,False,False,False,False,False,3,-0.10463740114712752,1.0408277503255374
671,1,2,1,40.0,1,1,39.0,False,True,False,False,False,False,False,False,False,True,3,0.8175607187083667,0.750263780890198
672,0,1,0,31.0,1,0,52.0,False,True,True,False,False,False,False,False,False,False,1,0.12591212881674602,1.0408277503255374
673,0,2,0,70.0,0,0,10.5,False,True,False,False,False,False,False,False,False,True,1,3.123056018347102,-0.5368057694182641
674,1,2,0,31.0,0,0,13.0,False,True,False,False,False,False,False,False,False,True,1,0.12591212881674602,-0.3336984726090336
675,0,2,0,28.0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,1,-0.10463740114712752,-3.0585777291682934
676,0,3,0,18.0,0,0,7.775,False,True,False,False,False,False,False,False,False,True,1,-0.8731358343600393,-0.8160407306065733
